mandal_name,city,year,day_of_festival,hour_of_day,is_weekend,is_special_day,weather,headcount
Siddhivinayak Temple,Mumbai,2011,5,7,0,1,Sunny,11465
Siddhivinayak Temple,Mumbai,2011,5,8,0,1,Cloudy,12155
Siddhivinayak Temple,Mumbai,2011,5,9,0,1,Light Rain,6060
Siddhivinayak Temple,Mumbai,2011,5,10,0,1,Cloudy,12524
Siddhivinayak Temple,Mumbai,2011,5,11,0,1,Heavy Rain,4218
Siddhivinayak Temple,Mumbai,2011,5,12,0,1,Sunny,13961
Siddhivinayak Temple,Mumbai,2011,5,13,0,1,Cloudy,11696
Siddhivinayak Temple,Mumbai,2011,5,14,0,1,Light Rain,10654
Siddhivinayak Temple,Mumbai,2011,5,15,0,1,Light Rain,8935
Siddhivinayak Temple,Mumbai,2011,5,16,0,1,Humid,9396
Siddhivinayak Temple,Mumbai,2011,5,17,0,1,Cloudy,10517
Siddhivinayak Temple,Mumbai,2011,5,18,0,1,Humid,52852
Siddhivinayak Temple,Mumbai,2011,5,19,0,1,Light Rain,28598
Siddhivinayak Temple,Mumbai,2011,5,20,0,1,Heavy Rain,15854
Siddhivinayak Temple,Mumbai,2011,5,21,0,1,Humid,31264
Siddhivinayak Temple,Mumbai,2011,5,22,0,1,Sunny,42995
Siddhivinayak Temple,Mumbai,2011,5,23,0,1,Sunny,37982
Siddhivinayak Temple,Mumbai,2011,6,0,1,0,Humid,20831
Siddhivinayak Temple,Mumbai,2011,6,1,1,0,Cloudy,2866
Siddhivinayak Temple,Mumbai,2011,6,2,1,0,Cloudy,5436
Siddhivinayak Temple,Mumbai,2011,6,3,1,0,Cloudy,4850
Siddhivinayak Temple,Mumbai,2011,6,4,1,0,Humid,3993
Siddhivinayak Temple,Mumbai,2011,6,5,1,0,Humid,3630
Siddhivinayak Temple,Mumbai,2011,6,6,1,0,Humid,15365
Siddhivinayak Temple,Mumbai,2011,6,7,1,0,Cloudy,16633
Siddhivinayak Temple,Mumbai,2011,6,8,1,0,Heavy Rain,10097
Siddhivinayak Temple,Mumbai,2011,6,9,1,0,Light Rain,16412
Siddhivinayak Temple,Mumbai,2011,6,10,1,0,Humid,29456
Siddhivinayak Temple,Mumbai,2011,6,11,1,0,Sunny,22567
Siddhivinayak Temple,Mumbai,2011,6,12,1,0,Sunny,21131
Siddhivinayak Temple,Mumbai,2011,6,13,1,0,Light Rain,13460
Siddhivinayak Temple,Mumbai,2011,6,14,1,0,Heavy Rain,9112
Siddhivinayak Temple,Mumbai,2011,6,15,1,0,Heavy Rain,8878
Siddhivinayak Temple,Mumbai,2011,6,16,1,0,Sunny,13199
Siddhivinayak Temple,Mumbai,2011,6,17,1,0,Heavy Rain,11304
Siddhivinayak Temple,Mumbai,2011,6,18,1,0,Cloudy,39912
Siddhivinayak Temple,Mumbai,2011,6,19,1,0,Cloudy,75457
Siddhivinayak Temple,Mumbai,2011,6,20,1,0,Cloudy,44016
Siddhivinayak Temple,Mumbai,2011,6,21,1,0,Light Rain,34593
Siddhivinayak Temple,Mumbai,2011,6,22,1,0,Heavy Rain,22074
Siddhivinayak Temple,Mumbai,2011,6,23,1,0,Sunny,49162
Siddhivinayak Temple,Mumbai,2011,7,0,1,1,Light Rain,17564
Siddhivinayak Temple,Mumbai,2011,7,1,1,1,Cloudy,5475
Siddhivinayak Temple,Mumbai,2011,7,2,1,1,Humid,4069
Siddhivinayak Temple,Mumbai,2011,7,3,1,1,Heavy Rain,2957
Siddhivinayak Temple,Mumbai,2011,7,4,1,1,Humid,6197
Siddhivinayak Temple,Mumbai,2011,7,5,1,1,Humid,5819
Siddhivinayak Temple,Mumbai,2011,7,6,1,1,Humid,19187
Siddhivinayak Temple,Mumbai,2011,7,7,1,1,Sunny,24093
Siddhivinayak Temple,Mumbai,2011,7,8,1,1,Cloudy,17443
Siddhivinayak Temple,Mumbai,2011,7,9,1,1,Heavy Rain,8703
Siddhivinayak Temple,Mumbai,2011,7,10,1,1,Humid,18993
Siddhivinayak Temple,Mumbai,2011,7,11,1,1,Humid,16552
Siddhivinayak Temple,Mumbai,2011,7,12,1,1,Sunny,25896
Siddhivinayak Temple,Mumbai,2011,7,13,1,1,Heavy Rain,6180
Siddhivinayak Temple,Mumbai,2011,7,14,1,1,Light Rain,14208
Siddhivinayak Temple,Mumbai,2011,7,15,1,1,Sunny,25742
Siddhivinayak Temple,Mumbai,2011,7,16,1,1,Humid,27570
Siddhivinayak Temple,Mumbai,2011,7,17,1,1,Heavy Rain,5666
Siddhivinayak Temple,Mumbai,2011,7,18,1,1,Cloudy,59931
Siddhivinayak Temple,Mumbai,2011,7,19,1,1,Sunny,47053
Siddhivinayak Temple,Mumbai,2011,7,20,1,1,Humid,57701
Siddhivinayak Temple,Mumbai,2011,7,21,1,1,Humid,66177
Siddhivinayak Temple,Mumbai,2011,7,22,1,1,Light Rain,74466
Siddhivinayak Temple,Mumbai,2011,7,23,1,1,Humid,58122
Siddhivinayak Temple,Mumbai,2011,8,0,0,0,Light Rain,5964
Siddhivinayak Temple,Mumbai,2011,8,1,0,0,Light Rain,1957
Siddhivinayak Temple,Mumbai,2011,8,2,0,0,Heavy Rain,1537
Siddhivinayak Temple,Mumbai,2011,8,3,0,0,Humid,3066
Siddhivinayak Temple,Mumbai,2011,8,4,0,0,Humid,1085
Siddhivinayak Temple,Mumbai,2011,8,5,0,0,Sunny,1489
Siddhivinayak Temple,Mumbai,2011,8,6,0,0,Sunny,14031
Siddhivinayak Temple,Mumbai,2011,8,7,0,0,Cloudy,11013
Siddhivinayak Temple,Mumbai,2011,8,8,0,0,Humid,13478
Siddhivinayak Temple,Mumbai,2011,8,9,0,0,Humid,10176
Siddhivinayak Temple,Mumbai,2011,8,10,0,0,Sunny,11163
Siddhivinayak Temple,Mumbai,2011,8,11,0,0,Sunny,11628
Siddhivinayak Temple,Mumbai,2011,8,12,0,0,Sunny,8813
Siddhivinayak Temple,Mumbai,2011,8,13,0,0,Sunny,13632
Siddhivinayak Temple,Mumbai,2011,8,14,0,0,Humid,10166
Siddhivinayak Temple,Mumbai,2011,8,15,0,0,Heavy Rain,6043
Siddhivinayak Temple,Mumbai,2011,8,16,0,0,Cloudy,9027
Siddhivinayak Temple,Mumbai,2011,8,17,0,0,Humid,10661
Siddhivinayak Temple,Mumbai,2011,8,18,0,0,Heavy Rain,11976
Siddhivinayak Temple,Mumbai,2011,8,19,0,0,Cloudy,36887
Siddhivinayak Temple,Mumbai,2011,8,20,0,0,Cloudy,34130
Siddhivinayak Temple,Mumbai,2011,8,21,0,0,Sunny,43913
Siddhivinayak Temple,Mumbai,2011,8,22,0,0,Heavy Rain,14635
Siddhivinayak Temple,Mumbai,2011,8,23,0,0,Humid,34438
Siddhivinayak Temple,Mumbai,2011,9,0,0,0,Light Rain,11116
Siddhivinayak Temple,Mumbai,2011,9,1,0,0,Heavy Rain,981
Siddhivinayak Temple,Mumbai,2011,9,2,0,0,Cloudy,1274
Siddhivinayak Temple,Mumbai,2011,9,3,0,0,Light Rain,1656
Siddhivinayak Temple,Mumbai,2011,9,4,0,0,Sunny,2381
Siddhivinayak Temple,Mumbai,2011,9,5,0,0,Heavy Rain,2353
Siddhivinayak Temple,Mumbai,2011,9,6,0,0,Heavy Rain,5182
Siddhivinayak Temple,Mumbai,2011,9,7,0,0,Heavy Rain,6192
Siddhivinayak Temple,Mumbai,2011,9,8,0,0,Sunny,13183
Siddhivinayak Temple,Mumbai,2011,9,9,0,0,Sunny,10162
Siddhivinayak Temple,Mumbai,2011,9,10,0,0,Cloudy,15349
Siddhivinayak Temple,Mumbai,2011,9,11,0,0,Heavy Rain,5884
Siddhivinayak Temple,Mumbai,2011,9,12,0,0,Light Rain,9919
Siddhivinayak Temple,Mumbai,2011,9,13,0,0,Humid,15327
Siddhivinayak Temple,Mumbai,2011,9,14,0,0,Cloudy,14788
Siddhivinayak Temple,Mumbai,2011,9,15,0,0,Heavy Rain,5034
Siddhivinayak Temple,Mumbai,2011,9,16,0,0,Humid,13531
Siddhivinayak Temple,Mumbai,2011,9,17,0,0,Humid,9782
Siddhivinayak Temple,Mumbai,2011,9,18,0,0,Cloudy,36632
Siddhivinayak Temple,Mumbai,2011,9,19,0,0,Light Rain,30891
Siddhivinayak Temple,Mumbai,2011,9,20,0,0,Humid,57808
Siddhivinayak Temple,Mumbai,2011,9,21,0,0,Humid,33648
Siddhivinayak Temple,Mumbai,2011,9,22,0,0,Heavy Rain,17585
Siddhivinayak Temple,Mumbai,2011,9,23,0,0,Humid,51020
Siddhivinayak Temple,Mumbai,2011,10,0,0,1,Cloudy,9043
Siddhivinayak Temple,Mumbai,2011,10,1,0,1,Heavy Rain,1433
Siddhivinayak Temple,Mumbai,2011,10,2,0,1,Heavy Rain,1319
Siddhivinayak Temple,Mumbai,2011,10,3,0,1,Sunny,5348
Siddhivinayak Temple,Mumbai,2011,10,4,0,1,Heavy Rain,1924
Siddhivinayak Temple,Mumbai,2011,10,5,0,1,Heavy Rain,1938
Siddhivinayak Temple,Mumbai,2011,10,6,0,1,Sunny,12057
Siddhivinayak Temple,Mumbai,2011,10,7,0,1,Sunny,15965
Siddhivinayak Temple,Mumbai,2011,10,8,0,1,Humid,12641
Siddhivinayak Temple,Mumbai,2011,10,9,0,1,Heavy Rain,5552
Siddhivinayak Temple,Mumbai,2011,10,10,0,1,Sunny,12415
Siddhivinayak Temple,Mumbai,2011,10,11,0,1,Heavy Rain,5297
Siddhivinayak Temple,Mumbai,2011,10,12,0,1,Sunny,15389
Siddhivinayak Temple,Mumbai,2011,10,13,0,1,Sunny,12937
Siddhivinayak Temple,Mumbai,2011,10,14,0,1,Heavy Rain,4724
Siddhivinayak Temple,Mumbai,2011,10,15,0,1,Cloudy,13540
Siddhivinayak Temple,Mumbai,2011,10,16,0,1,Cloudy,11392
Siddhivinayak Temple,Mumbai,2011,10,17,0,1,Cloudy,13021
Siddhivinayak Temple,Mumbai,2011,10,18,0,1,Humid,35008
Siddhivinayak Temple,Mumbai,2011,10,19,0,1,Heavy Rain,15985
Siddhivinayak Temple,Mumbai,2011,10,20,0,1,Light Rain,40746
Siddhivinayak Temple,Mumbai,2011,10,21,0,1,Sunny,37540
Siddhivinayak Temple,Mumbai,2011,10,22,0,1,Cloudy,32928
Siddhivinayak Temple,Mumbai,2011,10,23,0,1,Sunny,53539
Siddhivinayak Temple,Mumbai,2011,11,0,0,1,Light Rain,41475
Siddhivinayak Temple,Mumbai,2011,11,1,0,1,Cloudy,23394
Siddhivinayak Temple,Mumbai,2011,11,2,0,1,Cloudy,24739
Siddhivinayak Temple,Mumbai,2011,11,3,0,1,Cloudy,14532
Siddhivinayak Temple,Mumbai,2011,11,4,0,1,Light Rain,12539
Siddhivinayak Temple,Mumbai,2011,11,5,0,1,Cloudy,14496
Siddhivinayak Temple,Mumbai,2011,11,6,0,1,Light Rain,49475
Siddhivinayak Temple,Mumbai,2011,11,7,0,1,Cloudy,44999
Siddhivinayak Temple,Mumbai,2011,11,8,0,1,Humid,39069
Siddhivinayak Temple,Mumbai,2011,11,9,0,1,Humid,52375
Siddhivinayak Temple,Mumbai,2011,11,10,0,1,Humid,78892
Siddhivinayak Temple,Mumbai,2011,11,11,0,1,Light Rain,30190
Siddhivinayak Temple,Mumbai,2011,11,12,0,1,Sunny,38007
Siddhivinayak Temple,Mumbai,2011,11,13,0,1,Sunny,59684
Siddhivinayak Temple,Mumbai,2011,11,14,0,1,Humid,39468
Siddhivinayak Temple,Mumbai,2011,11,15,0,1,Humid,38950
Siddhivinayak Temple,Mumbai,2011,11,16,0,1,Heavy Rain,22012
Siddhivinayak Temple,Mumbai,2011,11,17,0,1,Heavy Rain,30007
Siddhivinayak Temple,Mumbai,2011,11,18,0,1,Sunny,151659
Siddhivinayak Temple,Mumbai,2011,11,19,0,1,Sunny,157471
Siddhivinayak Temple,Mumbai,2011,11,20,0,1,Cloudy,109509
Siddhivinayak Temple,Mumbai,2011,11,21,0,1,Light Rain,100504
Siddhivinayak Temple,Mumbai,2011,11,22,0,1,Humid,228982
Siddhivinayak Temple,Mumbai,2011,11,23,0,1,Heavy Rain,62173
Siddhivinayak Temple,Mumbai,2012,1,0,0,1,Sunny,22932
Siddhivinayak Temple,Mumbai,2012,1,1,0,1,Humid,11751
Siddhivinayak Temple,Mumbai,2012,1,2,0,1,Sunny,8491
Siddhivinayak Temple,Mumbai,2012,1,3,0,1,Humid,7502
Siddhivinayak Temple,Mumbai,2012,1,4,0,1,Humid,13764
Siddhivinayak Temple,Mumbai,2012,1,5,0,1,Cloudy,10910
Siddhivinayak Temple,Mumbai,2012,1,6,0,1,Light Rain,22213
Siddhivinayak Temple,Mumbai,2012,1,7,0,1,Heavy Rain,14868
Siddhivinayak Temple,Mumbai,2012,1,8,0,1,Sunny,35482
Siddhivinayak Temple,Mumbai,2012,1,9,0,1,Heavy Rain,13601
Siddhivinayak Temple,Mumbai,2012,1,10,0,1,Heavy Rain,14326
Siddhivinayak Temple,Mumbai,2012,1,11,0,1,Heavy Rain,13209
Siddhivinayak Temple,Mumbai,2012,1,12,0,1,Heavy Rain,15569
Siddhivinayak Temple,Mumbai,2012,1,13,0,1,Heavy Rain,11958
Siddhivinayak Temple,Mumbai,2012,1,14,0,1,Humid,33308
Siddhivinayak Temple,Mumbai,2012,1,15,0,1,Light Rain,24672
Siddhivinayak Temple,Mumbai,2012,1,16,0,1,Heavy Rain,13418
Siddhivinayak Temple,Mumbai,2012,1,17,0,1,Light Rain,20379
Siddhivinayak Temple,Mumbai,2012,1,18,0,1,Heavy Rain,41385
Siddhivinayak Temple,Mumbai,2012,1,19,0,1,Light Rain,45896
Siddhivinayak Temple,Mumbai,2012,1,20,0,1,Heavy Rain,47048
Siddhivinayak Temple,Mumbai,2012,1,21,0,1,Humid,105203
Siddhivinayak Temple,Mumbai,2012,1,22,0,1,Sunny,182848
Siddhivinayak Temple,Mumbai,2012,1,23,0,1,Light Rain,69011
Siddhivinayak Temple,Mumbai,2012,2,0,0,0,Heavy Rain,6274
Siddhivinayak Temple,Mumbai,2012,2,1,0,0,Sunny,4629
Siddhivinayak Temple,Mumbai,2012,2,2,0,0,Sunny,2295
Siddhivinayak Temple,Mumbai,2012,2,3,0,0,Cloudy,4029
Siddhivinayak Temple,Mumbai,2012,2,4,0,0,Sunny,6420
Siddhivinayak Temple,Mumbai,2012,2,5,0,0,Cloudy,2319
Siddhivinayak Temple,Mumbai,2012,2,6,0,0,Heavy Rain,6755
Siddhivinayak Temple,Mumbai,2012,2,7,0,0,Light Rain,7919
Siddhivinayak Temple,Mumbai,2012,2,8,0,0,Sunny,9588
Siddhivinayak Temple,Mumbai,2012,2,9,0,0,Cloudy,10452
Siddhivinayak Temple,Mumbai,2012,2,10,0,0,Humid,16088
Siddhivinayak Temple,Mumbai,2012,2,11,0,0,Sunny,14462
Siddhivinayak Temple,Mumbai,2012,2,12,0,0,Cloudy,14198
Siddhivinayak Temple,Mumbai,2012,2,13,0,0,Heavy Rain,5226
Siddhivinayak Temple,Mumbai,2012,2,14,0,0,Light Rain,11089
Siddhivinayak Temple,Mumbai,2012,2,15,0,0,Humid,10643
Siddhivinayak Temple,Mumbai,2012,2,16,0,0,Light Rain,8660
Siddhivinayak Temple,Mumbai,2012,2,17,0,0,Humid,10816
Siddhivinayak Temple,Mumbai,2012,2,18,0,0,Cloudy,45961
Siddhivinayak Temple,Mumbai,2012,2,19,0,0,Sunny,44380
Siddhivinayak Temple,Mumbai,2012,2,20,0,0,Humid,38998
Siddhivinayak Temple,Mumbai,2012,2,21,0,0,Humid,43850
Siddhivinayak Temple,Mumbai,2012,2,22,0,0,Humid,32838
Siddhivinayak Temple,Mumbai,2012,2,23,0,0,Cloudy,43759
Siddhivinayak Temple,Mumbai,2012,3,0,0,0,Heavy Rain,3919
Siddhivinayak Temple,Mumbai,2012,3,1,0,0,Sunny,5255
Siddhivinayak Temple,Mumbai,2012,3,2,0,0,Sunny,2786
Siddhivinayak Temple,Mumbai,2012,3,3,0,0,Sunny,3056
Siddhivinayak Temple,Mumbai,2012,3,4,0,0,Sunny,1631
Siddhivinayak Temple,Mumbai,2012,3,5,0,0,Sunny,3368
Siddhivinayak Temple,Mumbai,2012,3,6,0,0,Humid,13318
Siddhivinayak Temple,Mumbai,2012,3,7,0,0,Cloudy,11168
Siddhivinayak Temple,Mumbai,2012,3,8,0,0,Heavy Rain,3825
Siddhivinayak Temple,Mumbai,2012,3,9,0,0,Cloudy,16890
Siddhivinayak Temple,Mumbai,2012,3,10,0,0,Cloudy,10054
Siddhivinayak Temple,Mumbai,2012,3,11,0,0,Light Rain,10518
Siddhivinayak Temple,Mumbai,2012,3,12,0,0,Humid,12990
Siddhivinayak Temple,Mumbai,2012,3,13,0,0,Sunny,13117
Siddhivinayak Temple,Mumbai,2012,3,14,0,0,Light Rain,8248
Siddhivinayak Temple,Mumbai,2012,3,15,0,0,Humid,10913
Siddhivinayak Temple,Mumbai,2012,3,16,0,0,Sunny,16907
Siddhivinayak Temple,Mumbai,2012,3,17,0,0,Light Rain,8778
Siddhivinayak Temple,Mumbai,2012,3,18,0,0,Sunny,27392
Siddhivinayak Temple,Mumbai,2012,3,19,0,0,Light Rain,22539
Siddhivinayak Temple,Mumbai,2012,3,20,0,0,Cloudy,41504
Siddhivinayak Temple,Mumbai,2012,3,21,0,0,Humid,66815
Siddhivinayak Temple,Mumbai,2012,3,22,0,0,Light Rain,26890
Siddhivinayak Temple,Mumbai,2012,3,23,0,0,Sunny,36657
Siddhivinayak Temple,Mumbai,2012,4,0,1,0,Cloudy,19049
Siddhivinayak Temple,Mumbai,2012,4,1,1,0,Cloudy,6548
Siddhivinayak Temple,Mumbai,2012,4,2,1,0,Cloudy,7126
Siddhivinayak Temple,Mumbai,2012,4,3,1,0,Light Rain,4485
Siddhivinayak Temple,Mumbai,2012,4,4,1,0,Light Rain,1497
Siddhivinayak Temple,Mumbai,2012,4,5,1,0,Humid,3370
Siddhivinayak Temple,Mumbai,2012,4,6,1,0,Humid,18441
Siddhivinayak Temple,Mumbai,2012,4,7,1,0,Cloudy,24106
Siddhivinayak Temple,Mumbai,2012,4,8,1,0,Sunny,18256
Siddhivinayak Temple,Mumbai,2012,4,9,1,0,Cloudy,21984
Siddhivinayak Temple,Mumbai,2012,4,10,1,0,Light Rain,18125
Siddhivinayak Temple,Mumbai,2012,4,11,1,0,Cloudy,22886
Siddhivinayak Temple,Mumbai,2012,4,12,1,0,Cloudy,20973
Siddhivinayak Temple,Mumbai,2012,4,13,1,0,Cloudy,29761
Siddhivinayak Temple,Mumbai,2012,4,14,1,0,Cloudy,31077
Siddhivinayak Temple,Mumbai,2012,4,15,1,0,Sunny,16759
Siddhivinayak Temple,Mumbai,2012,4,16,1,0,Sunny,22325
Siddhivinayak Temple,Mumbai,2012,4,17,1,0,Sunny,21967
Siddhivinayak Temple,Mumbai,2012,4,18,1,0,Heavy Rain,25819
Siddhivinayak Temple,Mumbai,2012,4,19,1,0,Humid,59206
Siddhivinayak Temple,Mumbai,2012,4,20,1,0,Cloudy,86847
Siddhivinayak Temple,Mumbai,2012,4,21,1,0,Cloudy,44910
Siddhivinayak Temple,Mumbai,2012,4,22,1,0,Humid,81770
Siddhivinayak Temple,Mumbai,2012,4,23,1,0,Heavy Rain,32997
Siddhivinayak Temple,Mumbai,2012,5,0,1,1,Light Rain,18936
Siddhivinayak Temple,Mumbai,2012,5,1,1,1,Cloudy,5346
Siddhivinayak Temple,Mumbai,2012,5,2,1,1,Cloudy,6579
Siddhivinayak Temple,Mumbai,2012,5,3,1,1,Light Rain,1859
Siddhivinayak Temple,Mumbai,2012,5,4,1,1,Humid,4489
Siddhivinayak Temple,Mumbai,2012,5,5,1,1,Cloudy,7367
Siddhivinayak Temple,Mumbai,2012,5,6,1,1,Sunny,19063
Siddhivinayak Temple,Mumbai,2012,5,7,1,1,Heavy Rain,11137
Siddhivinayak Temple,Mumbai,2012,5,8,1,1,Humid,23887
Siddhivinayak Temple,Mumbai,2012,5,9,1,1,Humid,25975
Siddhivinayak Temple,Mumbai,2012,5,10,1,1,Humid,21299
Siddhivinayak Temple,Mumbai,2012,5,11,1,1,Cloudy,18923
Siddhivinayak Temple,Mumbai,2012,5,12,1,1,Light Rain,19460
Siddhivinayak Temple,Mumbai,2012,5,13,1,1,Sunny,15025
Siddhivinayak Temple,Mumbai,2012,5,14,1,1,Humid,32403
Siddhivinayak Temple,Mumbai,2012,5,15,1,1,Sunny,20058
Siddhivinayak Temple,Mumbai,2012,5,16,1,1,Heavy Rain,6675
Siddhivinayak Temple,Mumbai,2012,5,17,1,1,Sunny,30400
Siddhivinayak Temple,Mumbai,2012,5,18,1,1,Sunny,73160
Siddhivinayak Temple,Mumbai,2012,5,19,1,1,Cloudy,123265
Siddhivinayak Temple,Mumbai,2012,5,20,1,1,Heavy Rain,31181
Siddhivinayak Temple,Mumbai,2012,5,21,1,1,Humid,64330
Siddhivinayak Temple,Mumbai,2012,5,22,1,1,Humid,112063
Siddhivinayak Temple,Mumbai,2012,5,23,1,1,Cloudy,75061
Siddhivinayak Temple,Mumbai,2012,6,0,0,0,Humid,14657
Siddhivinayak Temple,Mumbai,2012,6,1,0,0,Humid,1671
Siddhivinayak Temple,Mumbai,2012,6,2,0,0,Heavy Rain,1897
Siddhivinayak Temple,Mumbai,2012,6,3,0,0,Humid,1568
Siddhivinayak Temple,Mumbai,2012,6,4,0,0,Sunny,3319
Siddhivinayak Temple,Mumbai,2012,6,5,0,0,Cloudy,5157
Siddhivinayak Temple,Mumbai,2012,6,6,0,0,Light Rain,12084
Siddhivinayak Temple,Mumbai,2012,6,7,0,0,Heavy Rain,5222
Siddhivinayak Temple,Mumbai,2012,6,8,0,0,Light Rain,7687
Siddhivinayak Temple,Mumbai,2012,6,9,0,0,Sunny,17044
Siddhivinayak Temple,Mumbai,2012,6,10,0,0,Sunny,9812
Siddhivinayak Temple,Mumbai,2012,6,11,0,0,Cloudy,15920
Siddhivinayak Temple,Mumbai,2012,6,12,0,0,Sunny,16159
Siddhivinayak Temple,Mumbai,2012,6,13,0,0,Sunny,17234
Siddhivinayak Temple,Mumbai,2012,6,14,0,0,Heavy Rain,5184
Siddhivinayak Temple,Mumbai,2012,6,15,0,0,Humid,14825
Siddhivinayak Temple,Mumbai,2012,6,16,0,0,Humid,12505
Siddhivinayak Temple,Mumbai,2012,6,17,0,0,Light Rain,8297
Siddhivinayak Temple,Mumbai,2012,6,18,0,0,Heavy Rain,15072
Siddhivinayak Temple,Mumbai,2012,6,19,0,0,Cloudy,32313
Siddhivinayak Temple,Mumbai,2012,6,20,0,0,Humid,53019
Siddhivinayak Temple,Mumbai,2012,6,21,0,0,Heavy Rain,17895
Siddhivinayak Temple,Mumbai,2012,6,22,0,0,Sunny,49850
Siddhivinayak Temple,Mumbai,2012,6,23,0,0,Sunny,44452
Siddhivinayak Temple,Mumbai,2012,7,0,0,1,Light Rain,7105
Siddhivinayak Temple,Mumbai,2012,7,1,0,1,Heavy Rain,1283
Siddhivinayak Temple,Mumbai,2012,7,2,0,1,Heavy Rain,1510
Siddhivinayak Temple,Mumbai,2012,7,3,0,1,Cloudy,2978
Siddhivinayak Temple,Mumbai,2012,7,4,0,1,Sunny,5804
Siddhivinayak Temple,Mumbai,2012,7,5,0,1,Humid,3153
Siddhivinayak Temple,Mumbai,2012,7,6,0,1,Heavy Rain,4548
Siddhivinayak Temple,Mumbai,2012,7,7,0,1,Cloudy,11379
Siddhivinayak Temple,Mumbai,2012,7,8,0,1,Humid,16680
Siddhivinayak Temple,Mumbai,2012,7,9,0,1,Sunny,15938
Siddhivinayak Temple,Mumbai,2012,7,10,0,1,Light Rain,9881
Siddhivinayak Temple,Mumbai,2012,7,11,0,1,Light Rain,8333
Siddhivinayak Temple,Mumbai,2012,7,12,0,1,Light Rain,12152
Siddhivinayak Temple,Mumbai,2012,7,13,0,1,Cloudy,14330
Siddhivinayak Temple,Mumbai,2012,7,14,0,1,Cloudy,11239
Siddhivinayak Temple,Mumbai,2012,7,15,0,1,Sunny,11056
Siddhivinayak Temple,Mumbai,2012,7,16,0,1,Humid,15564
Siddhivinayak Temple,Mumbai,2012,7,17,0,1,Sunny,12176
Siddhivinayak Temple,Mumbai,2012,7,18,0,1,Sunny,55696
Siddhivinayak Temple,Mumbai,2012,7,19,0,1,Cloudy,43577
Siddhivinayak Temple,Mumbai,2012,7,20,0,1,Humid,53801
Siddhivinayak Temple,Mumbai,2012,7,21,0,1,Humid,38201
Siddhivinayak Temple,Mumbai,2012,7,22,0,1,Sunny,44342
Siddhivinayak Temple,Mumbai,2012,7,23,0,1,Heavy Rain,21258
Siddhivinayak Temple,Mumbai,2012,8,0,0,0,Heavy Rain,3800
Siddhivinayak Temple,Mumbai,2012,8,1,0,0,Light Rain,3111
Siddhivinayak Temple,Mumbai,2012,8,2,0,0,Heavy Rain,2274
Siddhivinayak Temple,Mumbai,2012,8,3,0,0,Sunny,5363
Siddhivinayak Temple,Mumbai,2012,8,4,0,0,Sunny,4307
Siddhivinayak Temple,Mumbai,2012,8,5,0,0,Heavy Rain,1906
Siddhivinayak Temple,Mumbai,2012,8,6,0,0,Cloudy,11107
Siddhivinayak Temple,Mumbai,2012,8,7,0,0,Humid,15960
Siddhivinayak Temple,Mumbai,2012,8,8,0,0,Sunny,10274
Siddhivinayak Temple,Mumbai,2012,8,9,0,0,Cloudy,14629
Siddhivinayak Temple,Mumbai,2012,8,10,0,0,Humid,14727
Siddhivinayak Temple,Mumbai,2012,8,11,0,0,Heavy Rain,5654
Siddhivinayak Temple,Mumbai,2012,8,12,0,0,Cloudy,10884
Siddhivinayak Temple,Mumbai,2012,8,13,0,0,Sunny,13279
Siddhivinayak Temple,Mumbai,2012,8,14,0,0,Light Rain,7454
Siddhivinayak Temple,Mumbai,2012,8,15,0,0,Cloudy,9563
Siddhivinayak Temple,Mumbai,2012,8,16,0,0,Cloudy,11909
Siddhivinayak Temple,Mumbai,2012,8,17,0,0,Cloudy,13679
Siddhivinayak Temple,Mumbai,2012,8,18,0,0,Sunny,41295
Siddhivinayak Temple,Mumbai,2012,8,19,0,0,Light Rain,40710
Siddhivinayak Temple,Mumbai,2012,8,20,0,0,Sunny,37558
Siddhivinayak Temple,Mumbai,2012,8,21,0,0,Light Rain,42161
Siddhivinayak Temple,Mumbai,2012,8,22,0,0,Humid,35715
Siddhivinayak Temple,Mumbai,2012,8,23,0,0,Heavy Rain,17144
Siddhivinayak Temple,Mumbai,2012,9,0,0,0,Heavy Rain,6707
Siddhivinayak Temple,Mumbai,2012,9,1,0,0,Cloudy,3600
Siddhivinayak Temple,Mumbai,2012,9,2,0,0,Cloudy,4538
Siddhivinayak Temple,Mumbai,2012,9,3,0,0,Humid,4205
Siddhivinayak Temple,Mumbai,2012,9,4,0,0,Cloudy,1527
Siddhivinayak Temple,Mumbai,2012,9,5,0,0,Heavy Rain,1473
Siddhivinayak Temple,Mumbai,2012,9,6,0,0,Sunny,15200
Siddhivinayak Temple,Mumbai,2012,9,7,0,0,Humid,9621
Siddhivinayak Temple,Mumbai,2012,9,8,0,0,Heavy Rain,6147
Siddhivinayak Temple,Mumbai,2012,9,9,0,0,Sunny,16637
Siddhivinayak Temple,Mumbai,2012,9,10,0,0,Heavy Rain,6193
Siddhivinayak Temple,Mumbai,2012,9,11,0,0,Sunny,14218
Siddhivinayak Temple,Mumbai,2012,9,12,0,0,Cloudy,15090
Siddhivinayak Temple,Mumbai,2012,9,13,0,0,Humid,10442
Siddhivinayak Temple,Mumbai,2012,9,14,0,0,Humid,12681
Siddhivinayak Temple,Mumbai,2012,9,15,0,0,Light Rain,11344
Siddhivinayak Temple,Mumbai,2012,9,16,0,0,Humid,16048
