mandal_name,city,year,day_of_festival,hour_of_day,holiday_flag,special_event_flag,weather,volunteers_on_duty,headcount
Koradi Devi Temple,Nagpur,2021,6,4,0,0,Pleasant,77,2396
Koradi Devi Temple,Nagpur,2021,6,5,0,0,Sunny,78,1914
Koradi Devi Temple,Nagpur,2021,6,6,0,0,Pleasant,55,7412
Koradi Devi Temple,Nagpur,2021,6,7,0,0,Cloudy,47,9471
Koradi Devi Temple,Nagpur,2021,6,8,0,0,Pleasant,80,8926
Koradi Devi Temple,Nagpur,2021,6,9,1,0,Light Rain,59,10623
Koradi Devi Temple,Nagpur,2021,6,10,0,0,Cloudy,58,9263
Koradi Devi Temple,Nagpur,2021,6,11,0,0,Sunny,31,11842
Koradi Devi Temple,Nagpur,2021,6,12,0,0,Heavy Rain,49,5227
Koradi Devi Temple,Nagpur,2021,6,13,0,0,Pleasant,43,11097
Koradi Devi Temple,Nagpur,2021,6,14,0,0,Cloudy,37,11088
Koradi Devi Temple,Nagpur,2021,6,15,0,0,Cloudy,74,10943
Koradi Devi Temple,Nagpur,2021,6,16,0,0,Cloudy,73,8955
Koradi Devi Temple,Nagpur,2021,6,17,0,0,Light Rain,74,8106
Koradi Devi Temple,Nagpur,2021,6,18,0,0,Heavy Rain,34,8917
Koradi Devi Temple,Nagpur,2021,6,19,1,0,Pleasant,65,45716
Koradi Devi Temple,Nagpur,2021,6,20,0,0,Cloudy,53,20777
Koradi Devi Temple,Nagpur,2021,6,21,0,0,Cloudy,42,27297
Koradi Devi Temple,Nagpur,2021,6,22,1,0,Light Rain,62,30993
Koradi Devi Temple,Nagpur,2021,6,23,0,0,Pleasant,30,34496
Koradi Devi Temple,Nagpur,2021,7,0,1,0,Pleasant,50,11507
Koradi Devi Temple,Nagpur,2021,7,1,1,0,Pleasant,45,4088
Koradi Devi Temple,Nagpur,2021,7,2,1,0,Pleasant,66,3408
Koradi Devi Temple,Nagpur,2021,7,3,1,0,Light Rain,61,3025
Koradi Devi Temple,Nagpur,2021,7,4,1,0,Heavy Rain,74,2177
Koradi Devi Temple,Nagpur,2021,7,5,1,0,Light Rain,40,4544
Koradi Devi Temple,Nagpur,2021,7,6,1,0,Light Rain,36,11648
Koradi Devi Temple,Nagpur,2021,7,7,1,0,Cloudy,38,16946
Koradi Devi Temple,Nagpur,2021,7,8,1,0,Cloudy,45,14721
Koradi Devi Temple,Nagpur,2021,7,9,1,0,Cloudy,57,18714
Koradi Devi Temple,Nagpur,2021,7,10,1,0,Cloudy,36,14278
Koradi Devi Temple,Nagpur,2021,7,11,1,0,Cloudy,60,10379
Koradi Devi Temple,Nagpur,2021,7,12,1,0,Cloudy,50,22557
Koradi Devi Temple,Nagpur,2021,7,13,1,0,Heavy Rain,49,11241
Koradi Devi Temple,Nagpur,2021,7,14,1,0,Light Rain,60,8892
Koradi Devi Temple,Nagpur,2021,7,15,1,0,Cloudy,32,20000
Koradi Devi Temple,Nagpur,2021,7,16,1,0,Heavy Rain,72,8392
Koradi Devi Temple,Nagpur,2021,7,17,1,0,Sunny,59,15871
Koradi Devi Temple,Nagpur,2021,7,18,1,0,Heavy Rain,39,17991
Koradi Devi Temple,Nagpur,2021,7,19,1,0,Sunny,61,55248
Koradi Devi Temple,Nagpur,2021,7,20,1,0,Light Rain,32,24388
Koradi Devi Temple,Nagpur,2021,7,21,1,0,Heavy Rain,42,10626
Koradi Devi Temple,Nagpur,2021,7,22,1,0,Sunny,30,59377
Koradi Devi Temple,Nagpur,2021,7,23,1,0,Sunny,69,43496
Koradi Devi Temple,Nagpur,2021,8,0,1,1,Pleasant,33,26571
Koradi Devi Temple,Nagpur,2021,8,1,1,1,Heavy Rain,59,3262
Koradi Devi Temple,Nagpur,2021,8,2,1,1,Heavy Rain,67,4725
Koradi Devi Temple,Nagpur,2021,8,3,1,1,Light Rain,64,9179
Koradi Devi Temple,Nagpur,2021,8,4,1,1,Light Rain,72,10974
Koradi Devi Temple,Nagpur,2021,8,5,1,1,Light Rain,47,6473
Koradi Devi Temple,Nagpur,2021,8,6,1,1,Heavy Rain,36,13024
Koradi Devi Temple,Nagpur,2021,8,7,1,1,Light Rain,63,16353
Koradi Devi Temple,Nagpur,2021,8,8,1,1,Heavy Rain,40,18278
Koradi Devi Temple,Nagpur,2021,8,9,1,1,Pleasant,69,25742
Koradi Devi Temple,Nagpur,2021,8,10,1,1,Sunny,59,35906
Koradi Devi Temple,Nagpur,2021,8,11,1,1,Cloudy,65,18661
Koradi Devi Temple,Nagpur,2021,8,12,1,1,Cloudy,33,35940
Koradi Devi Temple,Nagpur,2021,8,13,1,1,Sunny,41,48680
Koradi Devi Temple,Nagpur,2021,8,14,1,1,Heavy Rain,53,11440
Koradi Devi Temple,Nagpur,2021,8,15,1,1,Cloudy,30,19868
Koradi Devi Temple,Nagpur,2021,8,16,1,1,Light Rain,39,23642
Koradi Devi Temple,Nagpur,2021,8,17,1,1,Heavy Rain,32,13798
Koradi Devi Temple,Nagpur,2021,8,18,1,1,Pleasant,45,88337
Koradi Devi Temple,Nagpur,2021,8,19,1,1,Pleasant,71,87582
Koradi Devi Temple,Nagpur,2021,8,20,1,1,Heavy Rain,30,23026
Koradi Devi Temple,Nagpur,2021,8,21,1,1,Pleasant,66,74594
Koradi Devi Temple,Nagpur,2021,8,22,1,1,Heavy Rain,75,46495
Koradi Devi Temple,Nagpur,2021,8,23,1,1,Light Rain,55,52579
Koradi Devi Temple,Nagpur,2021,9,0,0,1,Light Rain,45,13243
Koradi Devi Temple,Nagpur,2021,9,1,0,1,Sunny,32,7106
Koradi Devi Temple,Nagpur,2021,9,2,0,1,Heavy Rain,30,2713
Koradi Devi Temple,Nagpur,2021,9,3,0,1,Cloudy,32,3912
Koradi Devi Temple,Nagpur,2021,9,4,0,1,Light Rain,76,3496
Koradi Devi Temple,Nagpur,2021,9,5,0,1,Pleasant,75,6864
Koradi Devi Temple,Nagpur,2021,9,6,1,1,Heavy Rain,43,17773
Koradi Devi Temple,Nagpur,2021,9,7,0,1,Light Rain,38,12325
Koradi Devi Temple,Nagpur,2021,9,8,0,1,Pleasant,40,13430
Koradi Devi Temple,Nagpur,2021,9,9,0,1,Light Rain,54,9058
Koradi Devi Temple,Nagpur,2021,9,10,0,1,Sunny,41,24501
Koradi Devi Temple,Nagpur,2021,9,11,0,1,Cloudy,67,21339
Koradi Devi Temple,Nagpur,2021,9,12,0,1,Sunny,73,20097
Koradi Devi Temple,Nagpur,2021,9,13,0,1,Sunny,42,20679
Koradi Devi Temple,Nagpur,2021,9,14,0,1,Sunny,31,30874
Koradi Devi Temple,Nagpur,2021,9,15,0,1,Pleasant,76,20688
Koradi Devi Temple,Nagpur,2021,9,16,0,1,Heavy Rain,72,10871
Koradi Devi Temple,Nagpur,2021,9,17,0,1,Light Rain,41,14660
Koradi Devi Temple,Nagpur,2021,9,18,0,1,Sunny,34,69751
Koradi Devi Temple,Nagpur,2021,9,19,0,1,Light Rain,66,26210
Koradi Devi Temple,Nagpur,2021,9,20,0,1,Pleasant,43,58410
Koradi Devi Temple,Nagpur,2021,9,21,0,1,Light Rain,54,42434
Koradi Devi Temple,Nagpur,2021,9,22,0,1,Sunny,76,33096
Koradi Devi Temple,Nagpur,2021,9,23,0,1,Sunny,79,56406
Koradi Devi Temple,Nagpur,2022,1,0,0,1,Sunny,67,17541
Koradi Devi Temple,Nagpur,2022,1,1,0,1,Heavy Rain,64,2440
Koradi Devi Temple,Nagpur,2022,1,2,0,1,Heavy Rain,55,3349
Koradi Devi Temple,Nagpur,2022,1,3,1,1,Pleasant,73,8039
Koradi Devi Temple,Nagpur,2022,1,4,0,1,Sunny,57,8007
Koradi Devi Temple,Nagpur,2022,1,5,0,1,Heavy Rain,72,1879
Koradi Devi Temple,Nagpur,2022,1,6,0,1,Pleasant,42,16082
Koradi Devi Temple,Nagpur,2022,1,7,0,1,Pleasant,31,13646
Koradi Devi Temple,Nagpur,2022,1,8,1,1,Cloudy,61,29530
Koradi Devi Temple,Nagpur,2022,1,9,1,1,Sunny,68,49707
Koradi Devi Temple,Nagpur,2022,1,10,0,1,Cloudy,70,14544
Koradi Devi Temple,Nagpur,2022,1,11,0,1,Pleasant,79,28964
Koradi Devi Temple,Nagpur,2022,1,12,0,1,Cloudy,72,19623
Koradi Devi Temple,Nagpur,2022,1,13,0,1,Cloudy,47,17690
Koradi Devi Temple,Nagpur,2022,1,14,1,1,Cloudy,64,48660
Koradi Devi Temple,Nagpur,2022,1,15,0,1,Pleasant,70,23044
Koradi Devi Temple,Nagpur,2022,1,16,0,1,Light Rain,57,18284
Koradi Devi Temple,Nagpur,2022,1,17,0,1,Heavy Rain,58,7089
Koradi Devi Temple,Nagpur,2022,1,18,0,1,Heavy Rain,31,18894
Koradi Devi Temple,Nagpur,2022,1,19,0,1,Heavy Rain,54,21638
Koradi Devi Temple,Nagpur,2022,1,20,0,1,Pleasant,52,34520
Koradi Devi Temple,Nagpur,2022,1,21,0,1,Cloudy,70,42550
Koradi Devi Temple,Nagpur,2022,1,22,0,1,Pleasant,49,22456
Koradi Devi Temple,Nagpur,2022,1,23,0,1,Cloudy,64,60721
Koradi Devi Temple,Nagpur,2022,2,0,1,0,Sunny,33,15248
Koradi Devi Temple,Nagpur,2022,2,1,0,0,Pleasant,79,2990
Koradi Devi Temple,Nagpur,2022,2,2,0,0,Heavy Rain,55,2057
Koradi Devi Temple,Nagpur,2022,2,3,0,0,Sunny,51,2353
Koradi Devi Temple,Nagpur,2022,2,4,0,0,Heavy Rain,51,2106
Koradi Devi Temple,Nagpur,2022,2,5,0,0,Sunny,48,3092
Koradi Devi Temple,Nagpur,2022,2,6,0,0,Heavy Rain,57,4819
Koradi Devi Temple,Nagpur,2022,2,7,0,0,Pleasant,60,7358
Koradi Devi Temple,Nagpur,2022,2,8,0,0,Light Rain,66,8296
Koradi Devi Temple,Nagpur,2022,2,9,0,0,Pleasant,58,10307
Koradi Devi Temple,Nagpur,2022,2,10,0,0,Light Rain,68,7839
Koradi Devi Temple,Nagpur,2022,2,11,1,0,Sunny,64,18814
Koradi Devi Temple,Nagpur,2022,2,12,0,0,Heavy Rain,77,5790
Koradi Devi Temple,Nagpur,2022,2,13,0,0,Sunny,44,9630
Koradi Devi Temple,Nagpur,2022,2,14,0,0,Cloudy,54,8949
Koradi Devi Temple,Nagpur,2022,2,15,0,0,Pleasant,63,10143
Koradi Devi Temple,Nagpur,2022,2,16,0,0,Sunny,44,12375
Koradi Devi Temple,Nagpur,2022,2,17,0,0,Sunny,73,11668
Koradi Devi Temple,Nagpur,2022,2,18,0,0,Light Rain,51,11095
Koradi Devi Temple,Nagpur,2022,2,19,0,0,Light Rain,36,17663
Koradi Devi Temple,Nagpur,2022,2,20,0,0,Light Rain,32,22598
Koradi Devi Temple,Nagpur,2022,2,21,0,0,Light Rain,42,26002
Koradi Devi Temple,Nagpur,2022,2,22,0,0,Pleasant,65,21662
Koradi Devi Temple,Nagpur,2022,2,23,0,0,Heavy Rain,51,7849
Koradi Devi Temple,Nagpur,2022,3,0,0,0,Pleasant,40,8225
Koradi Devi Temple,Nagpur,2022,3,1,0,0,Sunny,45,3109
Koradi Devi Temple,Nagpur,2022,3,2,0,0,Sunny,76,1514
Koradi Devi Temple,Nagpur,2022,3,3,0,0,Pleasant,53,4755
Koradi Devi Temple,Nagpur,2022,3,4,0,0,Cloudy,40,2977
Koradi Devi Temple,Nagpur,2022,3,5,0,0,Light Rain,78,2995
Koradi Devi Temple,Nagpur,2022,3,6,0,0,Sunny,58,9743
Koradi Devi Temple,Nagpur,2022,3,7,0,0,Pleasant,42,9349
Koradi Devi Temple,Nagpur,2022,3,8,0,0,Sunny,38,12228
Koradi Devi Temple,Nagpur,2022,3,9,0,0,Heavy Rain,44,5359
Koradi Devi Temple,Nagpur,2022,3,10,1,0,Pleasant,42,13097
Koradi Devi Temple,Nagpur,2022,3,11,0,0,Heavy Rain,40,7014
Koradi Devi Temple,Nagpur,2022,3,12,0,0,Light Rain,37,8158
Koradi Devi Temple,Nagpur,2022,3,13,1,0,Sunny,49,18935
Koradi Devi Temple,Nagpur,2022,3,14,0,0,Cloudy,30,7877
Koradi Devi Temple,Nagpur,2022,3,15,1,0,Pleasant,73,20272
Koradi Devi Temple,Nagpur,2022,3,16,0,0,Heavy Rain,34,4360
Koradi Devi Temple,Nagpur,2022,3,17,0,0,Sunny,57,7178
Koradi Devi Temple,Nagpur,2022,3,18,0,0,Sunny,53,21453
Koradi Devi Temple,Nagpur,2022,3,19,1,0,Heavy Rain,60,18067
Koradi Devi Temple,Nagpur,2022,3,20,1,0,Heavy Rain,38,19548
Koradi Devi Temple,Nagpur,2022,3,21,0,0,Sunny,48,25249
Koradi Devi Temple,Nagpur,2022,3,22,0,0,Pleasant,51,25067
Koradi Devi Temple,Nagpur,2022,3,23,0,0,Light Rain,63,21962
Koradi Devi Temple,Nagpur,2022,4,0,0,0,Cloudy,32,10577
Koradi Devi Temple,Nagpur,2022,4,1,0,0,Sunny,76,2001
Koradi Devi Temple,Nagpur,2022,4,2,1,0,Light Rain,77,3093
Koradi Devi Temple,Nagpur,2022,4,3,0,0,Pleasant,64,4271
Koradi Devi Temple,Nagpur,2022,4,4,0,0,Heavy Rain,57,2430
Koradi Devi Temple,Nagpur,2022,4,5,0,0,Cloudy,67,4727
Koradi Devi Temple,Nagpur,2022,4,6,0,0,Pleasant,51,9829
Koradi Devi Temple,Nagpur,2022,4,7,0,0,Cloudy,71,7394
Koradi Devi Temple,Nagpur,2022,4,8,1,0,Light Rain,44,15412
Koradi Devi Temple,Nagpur,2022,4,9,0,0,Light Rain,40,9163
Koradi Devi Temple,Nagpur,2022,4,10,0,0,Heavy Rain,73,5711
Koradi Devi Temple,Nagpur,2022,4,11,1,0,Pleasant,48,23304
Koradi Devi Temple,Nagpur,2022,4,12,0,0,Light Rain,80,8637
Koradi Devi Temple,Nagpur,2022,4,13,0,0,Pleasant,49,12221
Koradi Devi Temple,Nagpur,2022,4,14,0,0,Pleasant,72,8210
Koradi Devi Temple,Nagpur,2022,4,15,0,0,Light Rain,65,6980
Koradi Devi Temple,Nagpur,2022,4,16,0,0,Pleasant,49,14919
Koradi Devi Temple,Nagpur,2022,4,17,0,0,Cloudy,51,7438
Koradi Devi Temple,Nagpur,2022,4,18,0,0,Sunny,43,28143
Koradi Devi Temple,Nagpur,2022,4,19,0,0,Pleasant,49,18381
Koradi Devi Temple,Nagpur,2022,4,20,0,0,Cloudy,77,24966
Koradi Devi Temple,Nagpur,2022,4,21,0,0,Heavy Rain,71,7133
Koradi Devi Temple,Nagpur,2022,4,22,0,0,Heavy Rain,59,9662
Koradi Devi Temple,Nagpur,2022,4,23,0,0,Cloudy,58,21546
Koradi Devi Temple,Nagpur,2022,5,0,0,0,Sunny,37,9211
Koradi Devi Temple,Nagpur,2022,5,1,1,0,Pleasant,77,5989
Koradi Devi Temple,Nagpur,2022,5,2,0,0,Pleasant,46,2564
Koradi Devi Temple,Nagpur,2022,5,3,0,0,Light Rain,44,2281
Koradi Devi Temple,Nagpur,2022,5,4,0,0,Sunny,57,1863
Koradi Devi Temple,Nagpur,2022,5,5,0,0,Light Rain,54,3317
Koradi Devi Temple,Nagpur,2022,5,6,0,0,Pleasant,80,6977
Koradi Devi Temple,Nagpur,2022,5,7,0,0,Heavy Rain,36,5343
Koradi Devi Temple,Nagpur,2022,5,8,0,0,Sunny,55,7309
Koradi Devi Temple,Nagpur,2022,5,9,0,0,Pleasant,51,11446
Koradi Devi Temple,Nagpur,2022,5,10,0,0,Cloudy,79,9093
Koradi Devi Temple,Nagpur,2022,5,11,0,0,Sunny,77,12389
Koradi Devi Temple,Nagpur,2022,5,12,1,0,Light Rain,56,11395
Koradi Devi Temple,Nagpur,2022,5,13,0,0,Sunny,63,10430
Koradi Devi Temple,Nagpur,2022,5,14,0,0,Pleasant,57,9568
Koradi Devi Temple,Nagpur,2022,5,15,1,0,Heavy Rain,65,8019
Koradi Devi Temple,Nagpur,2022,5,16,0,0,Sunny,56,10575
Koradi Devi Temple,Nagpur,2022,5,17,0,0,Cloudy,56,7128
Koradi Devi Temple,Nagpur,2022,5,18,0,0,Heavy Rain,44,8517
Koradi Devi Temple,Nagpur,2022,5,19,1,0,Pleasant,36,43823
Koradi Devi Temple,Nagpur,2022,5,20,0,0,Sunny,72,22991
Koradi Devi Temple,Nagpur,2022,5,21,0,0,Pleasant,64,26008
Koradi Devi Temple,Nagpur,2022,5,22,0,0,Cloudy,73,28047
Koradi Devi Temple,Nagpur,2022,5,23,0,0,Cloudy,79,26051
Koradi Devi Temple,Nagpur,2022,6,0,1,0,Pleasant,45,9514
Koradi Devi Temple,Nagpur,2022,6,1,1,0,Sunny,58,4902
Koradi Devi Temple,Nagpur,2022,6,2,1,0,Sunny,45,5738
Koradi Devi Temple,Nagpur,2022,6,3,1,0,Light Rain,30,3338
Koradi Devi Temple,Nagpur,2022,6,4,1,0,Heavy Rain,57,2161
Koradi Devi Temple,Nagpur,2022,6,5,1,0,Sunny,75,4298
Koradi Devi Temple,Nagpur,2022,6,6,1,0,Light Rain,42,10706
Koradi Devi Temple,Nagpur,2022,6,7,1,0,Sunny,36,11617
Koradi Devi Temple,Nagpur,2022,6,8,1,0,Sunny,65,13221
Koradi Devi Temple,Nagpur,2022,6,9,1,0,Cloudy,38,18148
Koradi Devi Temple,Nagpur,2022,6,10,1,0,Sunny,36,20752
Koradi Devi Temple,Nagpur,2022,6,11,1,0,Heavy Rain,74,9456
Koradi Devi Temple,Nagpur,2022,6,12,1,0,Heavy Rain,72,9412
Koradi Devi Temple,Nagpur,2022,6,13,1,0,Light Rain,49,9897
Koradi Devi Temple,Nagpur,2022,6,14,1,0,Pleasant,69,15827
Koradi Devi Temple,Nagpur,2022,6,15,1,0,Pleasant,35,15827
Koradi Devi Temple,Nagpur,2022,6,16,1,0,Light Rain,65,15745
Koradi Devi Temple,Nagpur,2022,6,17,1,0,Sunny,65,11258
Koradi Devi Temple,Nagpur,2022,6,18,1,0,Cloudy,62,45284
Koradi Devi Temple,Nagpur,2022,6,19,1,0,Heavy Rain,78,24304
Koradi Devi Temple,Nagpur,2022,6,20,1,0,Cloudy,31,32036
Koradi Devi Temple,Nagpur,2022,6,21,1,0,Heavy Rain,58,19481
Koradi Devi Temple,Nagpur,2022,6,22,1,0,Heavy Rain,64,18636
Koradi Devi Temple,Nagpur,2022,6,23,1,0,Light Rain,63,24911
Koradi Devi Temple,Nagpur,2022,7,0,1,0,Light Rain,47,9842
Koradi Devi Temple,Nagpur,2022,7,1,1,0,Heavy Rain,57,3395
Koradi Devi Temple,Nagpur,2022,7,2,1,0,Pleasant,49,6591
Koradi Devi Temple,Nagpur,2022,7,3,1,0,Cloudy,37,6454
Koradi Devi Temple,Nagpur,2022,7,4,1,0,Pleasant,70,3874
Koradi Devi Temple,Nagpur,2022,7,5,1,0,Heavy Rain,71,5226
Koradi Devi Temple,Nagpur,2022,7,6,1,0,Cloudy,60,11974
Koradi Devi Temple,Nagpur,2022,7,7,1,0,Heavy Rain,56,10021
Koradi Devi Temple,Nagpur,2022,7,8,1,0,Heavy Rain,40,7797
Koradi Devi Temple,Nagpur,2022,7,9,1,0,Sunny,67,13732
Koradi Devi Temple,Nagpur,2022,7,10,1,0,Light Rain,33,15512
Koradi Devi Temple,Nagpur,2022,7,11,1,0,Heavy Rain,73,9266
Koradi Devi Temple,Nagpur,2022,7,12,1,0,Pleasant,60,23101
Koradi Devi Temple,Nagpur,2022,7,13,1,0,Sunny,79,17679
Koradi Devi Temple,Nagpur,2022,7,14,1,0,Heavy Rain,62,7370
Koradi Devi Temple,Nagpur,2022,7,15,1,0,Pleasant,37,23503
Koradi Devi Temple,Nagpur,2022,7,16,1,0,Light Rain,32,13463
Koradi Devi Temple,Nagpur,2022,7,17,1,0,Light Rain,39,10489
Koradi Devi Temple,Nagpur,2022,7,18,1,0,Pleasant,78,33867
Koradi Devi Temple,Nagpur,2022,7,19,1,0,Cloudy,55,32067
Koradi Devi Temple,Nagpur,2022,7,20,1,0,Heavy Rain,75,22750
Koradi Devi Temple,Nagpur,2022,7,21,1,0,Pleasant,69,33849
Koradi Devi Temple,Nagpur,2022,7,22,1,0,Pleasant,41,45943
Koradi Devi Temple,Nagpur,2022,7,23,1,0,Light Rain,59,35040
Koradi Devi Temple,Nagpur,2022,8,0,0,1,Heavy Rain,74,8597
Koradi Devi Temple,Nagpur,2022,8,1,0,1,Cloudy,39,7355
Koradi Devi Temple,Nagpur,2022,8,2,0,1,Heavy Rain,62,3173
Koradi Devi Temple,Nagpur,2022,8,3,0,1,Cloudy,35,4168
Koradi Devi Temple,Nagpur,2022,8,4,0,1,Light Rain,46,5771
Koradi Devi Temple,Nagpur,2022,8,5,0,1,Light Rain,44,6458
Koradi Devi Temple,Nagpur,2022,8,6,0,1,Cloudy,35,16520
Koradi Devi Temple,Nagpur,2022,8,7,0,1,Pleasant,77,18904
Koradi Devi Temple,Nagpur,2022,8,8,0,1,Pleasant,68,15254
Koradi Devi Temple,Nagpur,2022,8,9,0,1,Heavy Rain,77,10091
Koradi Devi Temple,Nagpur,2022,8,10,1,1,Pleasant,63,30592
Koradi Devi Temple,Nagpur,2022,8,11,0,1,Sunny,39,17482
Koradi Devi Temple,Nagpur,2022,8,12,0,1,Sunny,76,20076
Koradi Devi Temple,Nagpur,2022,8,13,0,1,Sunny,47,31191
Koradi Devi Temple,Nagpur,2022,8,14,0,1,Pleasant,63,26512
Koradi Devi Temple,Nagpur,2022,8,15,0,1,Light Rain,38,20261
Koradi Devi Temple,Nagpur,2022,8,16,0,1,Cloudy,49,15278
Koradi Devi Temple,Nagpur,2022,8,17,0,1,Sunny,44,14817
Koradi Devi Temple,Nagpur,2022,8,18,0,1,Pleasant,41,50087
Koradi Devi Temple,Nagpur,2022,8,19,0,1,Cloudy,64,28070
Koradi Devi Temple,Nagpur,2022,8,20,0,1,Light Rain,69,45107
Koradi Devi Temple,Nagpur,2022,8,21,0,1,Heavy Rain,60,21452
Koradi Devi Temple,Nagpur,2022,8,22,0,1,Sunny,77,67438
Koradi Devi Temple,Nagpur,2022,8,23,0,1,Light Rain,61,35304
Koradi Devi Temple,Nagpur,2022,9,0,0,1,Sunny,80,14966
Koradi Devi Temple,Nagpur,2022,9,1,0,1,Sunny,33,10680
Koradi Devi Temple,Nagpur,2022,9,2,0,1,Cloudy,34,8459
Koradi Devi Temple,Nagpur,2022,9,3,0,1,Sunny,63,8356
Koradi Devi Temple,Nagpur,2022,9,4,0,1,Pleasant,57,7235
Koradi Devi Temple,Nagpur,2022,9,5,0,1,Heavy Rain,72,2217
Koradi Devi Temple,Nagpur,2022,9,6,0,1,Sunny,41,19617
Koradi Devi Temple,Nagpur,2022,9,7,0,1,Cloudy,38,26528
Koradi Devi Temple,Nagpur,2022,9,8,0,1,Light Rain,51,15845
Koradi Devi Temple,Nagpur,2022,9,9,0,1,Sunny,75,19959
Koradi Devi Temple,Nagpur,2022,9,10,0,1,Light Rain,34,12487
Koradi Devi Temple,Nagpur,2022,9,11,0,1,Sunny,37,23348
Koradi Devi Temple,Nagpur,2022,9,12,0,1,Pleasant,44,17377
Koradi Devi Temple,Nagpur,2022,9,13,0,1,Cloudy,79,18375
Koradi Devi Temple,Nagpur,2022,9,14,0,1,Sunny,56,18125
Koradi Devi Temple,Nagpur,2022,9,15,0,1,Heavy Rain,56,9575
Koradi Devi Temple,Nagpur,2022,9,16,0,1,Light Rain,62,26300
Koradi Devi Temple,Nagpur,2022,9,17,0,1,Sunny,54,25968
Koradi Devi Temple,Nagpur,2022,9,18,0,1,Light Rain,77,42770
Koradi Devi Temple,Nagpur,2022,9,19,0,1,Heavy Rain,76,13557
Koradi Devi Temple,Nagpur,2022,9,20,0,1,Cloudy,44,48593
Koradi Devi Temple,Nagpur,2022,9,21,0,1,Light Rain,79,17982
Koradi Devi Temple,Nagpur,2022,9,22,1,1,Pleasant,42,82529
Koradi Devi Temple,Nagpur,2022,9,23,1,1,Light Rain,64,65250
Koradi Devi Temple,Nagpur,2023,1,0,0,1,Pleasant,38,27225
Koradi Devi Temple,Nagpur,2023,1,1,0,1,Heavy Rain,36,2825
Koradi Devi Temple,Nagpur,2023,1,2,1,1,Cloudy,62,12719
Koradi Devi Temple,Nagpur,2023,1,3,0,1,Heavy Rain,47,4060
Koradi Devi Temple,Nagpur,2023,1,4,0,1,Light Rain,74,8020
Koradi Devi Temple,Nagpur,2023,1,5,0,1,Heavy Rain,35,3840
Koradi Devi Temple,Nagpur,2023,1,6,0,1,Sunny,41,21091
Koradi Devi Temple,Nagpur,2023,1,7,0,1,Cloudy,48,21260
Koradi Devi Temple,Nagpur,2023,1,8,0,1,Heavy Rain,78,7774
Koradi Devi Temple,Nagpur,2023,1,9,1,1,Cloudy,32,28998
Koradi Devi Temple,Nagpur,2023,1,10,0,1,Heavy Rain,78,6616
Koradi Devi Temple,Nagpur,2023,1,11,0,1,Heavy Rain,56,17442
Koradi Devi Temple,Nagpur,2023,1,12,1,1,Heavy Rain,80,20658
Koradi Devi Temple,Nagpur,2023,1,13,0,1,Light Rain,60,15927
Koradi Devi Temple,Nagpur,2023,1,14,0,1,Light Rain,65,17743
Koradi Devi Temple,Nagpur,2023,1,15,0,1,Sunny,60,18872
Koradi Devi Temple,Nagpur,2023,1,16,0,1,Cloudy,42,30304
Koradi Devi Temple,Nagpur,2023,1,17,0,1,Pleasant,67,17036
Koradi Devi Temple,Nagpur,2023,1,18,0,1,Heavy Rain,55,30253
Koradi Devi Temple,Nagpur,2023,1,19,0,1,Heavy Rain,55,26455
Koradi Devi Temple,Nagpur,2023,1,20,0,1,Heavy Rain,44,14527
Koradi Devi Temple,Nagpur,2023,1,21,0,1,Sunny,68,48835
Koradi Devi Temple,Nagpur,2023,1,22,0,1,Cloudy,62,57148
Koradi Devi Temple,Nagpur,2023,1,23,0,1,Light Rain,41,40577
Koradi Devi Temple,Nagpur,2023,2,0,0,0,Pleasant,69,8690
Koradi Devi Temple,Nagpur,2023,2,1,0,0,Heavy Rain,61,1928
Koradi Devi Temple,Nagpur,2023,2,2,1,0,Heavy Rain,35,3845
Koradi Devi Temple,Nagpur,2023,2,3,0,0,Cloudy,77,4362
Koradi Devi Temple,Nagpur,2023,2,4,0,0,Cloudy,44,4419
Koradi Devi Temple,Nagpur,2023,2,5,0,0,Pleasant,67,5410
Koradi Devi Temple,Nagpur,2023,2,6,0,0,Cloudy,42,9893
Koradi Devi Temple,Nagpur,2023,2,7,0,0,Cloudy,70,7412
Koradi Devi Temple,Nagpur,2023,2,8,0,0,Cloudy,77,11893
Koradi Devi Temple,Nagpur,2023,2,9,0,0,Sunny,80,9936
Koradi Devi Temple,Nagpur,2023,2,10,0,0,Heavy Rain,60,5421
Koradi Devi Temple,Nagpur,2023,2,11,0,0,Cloudy,42,13210
Koradi Devi Temple,Nagpur,2023,2,12,0,0,Sunny,32,13100
Koradi Devi Temple,Nagpur,2023,2,13,0,0,Sunny,39,8359
Koradi Devi Temple,Nagpur,2023,2,14,0,0,Sunny,60,10865
Koradi Devi Temple,Nagpur,2023,2,15,0,0,Cloudy,74,11180
Koradi Devi Temple,Nagpur,2023,2,16,1,0,Cloudy,62,18443
Koradi Devi Temple,Nagpur,2023,2,17,1,0,Pleasant,49,21678
Koradi Devi Temple,Nagpur,2023,2,18,1,0,Light Rain,59,50634
Koradi Devi Temple,Nagpur,2023,2,19,0,0,Pleasant,40,25094
Koradi Devi Temple,Nagpur,2023,2,20,0,0,Cloudy,61,26201
Koradi Devi Temple,Nagpur,2023,2,21,0,0,Cloudy,60,24504
Koradi Devi Temple,Nagpur,2023,2,22,0,0,Light Rain,42,12921
