temple_name,city,year,month,day_of_month,time_slot,is_weekend_or_holiday,is_special_festival,weather,headcount
Kashi Vishwanath,Varanasi,2016,10,8,17,1,1,Cloudy,53083
Kashi Vishwanath,Varanasi,2016,10,8,18,1,1,Foggy,130287
Kashi Vishwanath,Varanasi,2016,10,8,19,1,1,Rain,93717
Kashi Vishwanath,Varanasi,2016,10,8,20,1,1,Cloudy,135883
Kashi Vishwanath,Varanasi,2016,10,8,21,1,1,Foggy,90502
Kashi Vishwanath,Varanasi,2016,10,8,22,1,1,Rain,60506
Kashi Vishwanath,Varanasi,2016,10,8,23,1,1,Clear,19606
Kashi Vishwanath,Varanasi,2016,10,9,0,1,1,Cloudy,13820
Kashi Vishwanath,Varanasi,2016,10,9,1,1,1,Cloudy,6710
Kashi Vishwanath,Varanasi,2016,10,9,2,1,1,Cloudy,14187
Kashi Vishwanath,Varanasi,2016,10,9,3,1,1,Humid,10541
Kashi Vishwanath,Varanasi,2016,10,9,4,1,1,Rain,9103
Kashi Vishwanath,Varanasi,2016,10,9,5,1,1,Humid,12005
Kashi Vishwanath,Varanasi,2016,10,9,6,1,1,Cloudy,26620
Kashi Vishwanath,Varanasi,2016,10,9,7,1,1,Rain,26074
Kashi Vishwanath,Varanasi,2016,10,9,8,1,1,Foggy,20347
Kashi Vishwanath,Varanasi,2016,10,9,9,1,1,Foggy,26452
Kashi Vishwanath,Varanasi,2016,10,9,10,1,1,Humid,9906
Kashi Vishwanath,Varanasi,2016,10,9,11,1,1,Foggy,13018
Kashi Vishwanath,Varanasi,2016,10,9,12,1,1,Rain,7805
Kashi Vishwanath,Varanasi,2016,10,9,13,1,1,Clear,12409
Kashi Vishwanath,Varanasi,2016,10,9,14,1,1,Rain,14581
Kashi Vishwanath,Varanasi,2016,10,9,15,1,1,Rain,7328
Kashi Vishwanath,Varanasi,2016,10,9,16,1,1,Cloudy,6204
Kashi Vishwanath,Varanasi,2016,10,9,17,1,1,Foggy,11480
Kashi Vishwanath,Varanasi,2016,10,9,18,1,1,Rain,29800
Kashi Vishwanath,Varanasi,2016,10,9,19,1,1,Clear,31590
Kashi Vishwanath,Varanasi,2016,10,9,20,1,1,Rain,26556
Kashi Vishwanath,Varanasi,2016,10,9,21,1,1,Clear,50821
Kashi Vishwanath,Varanasi,2016,10,9,22,1,1,Cloudy,30851
Kashi Vishwanath,Varanasi,2016,10,9,23,1,1,Humid,13444
Kashi Vishwanath,Varanasi,2017,10,1,0,1,1,Rain,9573
Kashi Vishwanath,Varanasi,2017,10,1,1,1,1,Rain,8830
Kashi Vishwanath,Varanasi,2017,10,1,2,1,1,Cloudy,11922
Kashi Vishwanath,Varanasi,2017,10,1,3,1,1,Foggy,11519
Kashi Vishwanath,Varanasi,2017,10,1,4,1,1,Cloudy,10715
Kashi Vishwanath,Varanasi,2017,10,1,5,1,1,Foggy,23117
Kashi Vishwanath,Varanasi,2017,10,1,6,1,1,Cloudy,20170
Kashi Vishwanath,Varanasi,2017,10,1,7,1,1,Rain,21794
Kashi Vishwanath,Varanasi,2017,10,1,8,1,1,Rain,13037
Kashi Vishwanath,Varanasi,2017,10,1,9,1,1,Cloudy,20443
Kashi Vishwanath,Varanasi,2017,10,1,10,1,1,Foggy,6510
Kashi Vishwanath,Varanasi,2017,10,1,11,1,1,Cloudy,7767
Kashi Vishwanath,Varanasi,2017,10,1,12,1,1,Clear,13178
Kashi Vishwanath,Varanasi,2017,10,1,13,1,1,Clear,9061
Kashi Vishwanath,Varanasi,2017,10,1,14,1,1,Clear,6636
Kashi Vishwanath,Varanasi,2017,10,1,15,1,1,Foggy,8682
Kashi Vishwanath,Varanasi,2017,10,1,16,1,1,Foggy,11005
Kashi Vishwanath,Varanasi,2017,10,1,17,1,1,Foggy,9525
Kashi Vishwanath,Varanasi,2017,10,1,18,1,1,Rain,27923
Kashi Vishwanath,Varanasi,2017,10,1,19,1,1,Foggy,34810
Kashi Vishwanath,Varanasi,2017,10,1,20,1,1,Humid,41824
Kashi Vishwanath,Varanasi,2017,10,1,21,1,1,Cloudy,30491
Kashi Vishwanath,Varanasi,2017,10,1,22,1,1,Cloudy,25142
Kashi Vishwanath,Varanasi,2017,10,1,23,1,1,Rain,12552
Kashi Vishwanath,Varanasi,2017,10,2,0,0,1,Rain,14589
Kashi Vishwanath,Varanasi,2017,10,2,1,0,1,Cloudy,8423
Kashi Vishwanath,Varanasi,2017,10,2,2,0,1,Humid,12270
Kashi Vishwanath,Varanasi,2017,10,2,3,0,1,Clear,7880
Kashi Vishwanath,Varanasi,2017,10,2,4,0,1,Cloudy,7987
Kashi Vishwanath,Varanasi,2017,10,2,5,0,1,Humid,20904
Kashi Vishwanath,Varanasi,2017,10,2,6,0,1,Rain,13602
Kashi Vishwanath,Varanasi,2017,10,2,7,0,1,Foggy,12638
Kashi Vishwanath,Varanasi,2017,10,2,8,0,1,Cloudy,19228
Kashi Vishwanath,Varanasi,2017,10,2,9,0,1,Foggy,17538
Kashi Vishwanath,Varanasi,2017,10,2,10,0,1,Rain,12065
Kashi Vishwanath,Varanasi,2017,10,2,11,0,1,Foggy,12799
Kashi Vishwanath,Varanasi,2017,10,2,12,0,1,Cloudy,7480
Kashi Vishwanath,Varanasi,2017,10,2,13,0,1,Clear,7121
Kashi Vishwanath,Varanasi,2017,10,2,14,0,1,Cloudy,7327
Kashi Vishwanath,Varanasi,2017,10,2,15,0,1,Foggy,10156
Kashi Vishwanath,Varanasi,2017,10,2,16,0,1,Foggy,6056
Kashi Vishwanath,Varanasi,2017,10,2,17,0,1,Foggy,14695
Kashi Vishwanath,Varanasi,2017,10,2,18,0,1,Foggy,35886
Kashi Vishwanath,Varanasi,2017,10,2,19,0,1,Foggy,42021
Kashi Vishwanath,Varanasi,2017,10,2,20,0,1,Foggy,22394
Kashi Vishwanath,Varanasi,2017,10,2,21,0,1,Foggy,29731
Kashi Vishwanath,Varanasi,2017,10,2,22,0,1,Foggy,30414
Kashi Vishwanath,Varanasi,2017,10,2,23,0,1,Foggy,8650
Kashi Vishwanath,Varanasi,2017,10,3,0,0,1,Cloudy,29916
Kashi Vishwanath,Varanasi,2017,10,3,1,0,1,Humid,45316
Kashi Vishwanath,Varanasi,2017,10,3,2,0,1,Humid,54578
Kashi Vishwanath,Varanasi,2017,10,3,3,0,1,Cloudy,56501
Kashi Vishwanath,Varanasi,2017,10,3,4,0,1,Rain,40151
Kashi Vishwanath,Varanasi,2017,10,3,5,0,1,Foggy,69708
Kashi Vishwanath,Varanasi,2017,10,3,6,0,1,Foggy,39409
Kashi Vishwanath,Varanasi,2017,10,3,7,0,1,Clear,88747
Kashi Vishwanath,Varanasi,2017,10,3,8,0,1,Humid,43321
Kashi Vishwanath,Varanasi,2017,10,3,9,0,1,Humid,54264
Kashi Vishwanath,Varanasi,2017,10,3,10,0,1,Clear,37084
Kashi Vishwanath,Varanasi,2017,10,3,11,0,1,Foggy,29951
Kashi Vishwanath,Varanasi,2017,10,3,12,0,1,Rain,49020
Kashi Vishwanath,Varanasi,2017,10,3,13,0,1,Rain,54142
Kashi Vishwanath,Varanasi,2017,10,3,14,0,1,Foggy,20817
Kashi Vishwanath,Varanasi,2017,10,3,15,0,1,Clear,26267
Kashi Vishwanath,Varanasi,2017,10,3,16,0,1,Rain,24132
Kashi Vishwanath,Varanasi,2017,10,3,17,0,1,Foggy,50528
Kashi Vishwanath,Varanasi,2017,10,3,18,0,1,Rain,134604
Kashi Vishwanath,Varanasi,2017,10,3,19,0,1,Cloudy,124113
Kashi Vishwanath,Varanasi,2017,10,3,20,0,1,Foggy,106721
Kashi Vishwanath,Varanasi,2017,10,3,21,0,1,Foggy,117468
Kashi Vishwanath,Varanasi,2017,10,3,22,0,1,Clear,129851
Kashi Vishwanath,Varanasi,2017,10,3,23,0,1,Clear,27544
Kashi Vishwanath,Varanasi,2017,10,4,0,0,1,Foggy,12393
Kashi Vishwanath,Varanasi,2017,10,4,1,0,1,Cloudy,8967
Kashi Vishwanath,Varanasi,2017,10,4,2,0,1,Clear,12346
Kashi Vishwanath,Varanasi,2017,10,4,3,0,1,Cloudy,10457
Kashi Vishwanath,Varanasi,2017,10,4,4,0,1,Cloudy,14624
Kashi Vishwanath,Varanasi,2017,10,4,5,0,1,Rain,10676
Kashi Vishwanath,Varanasi,2017,10,4,6,0,1,Cloudy,15536
Kashi Vishwanath,Varanasi,2017,10,4,7,0,1,Humid,22017
Kashi Vishwanath,Varanasi,2017,10,4,8,0,1,Clear,19224
Kashi Vishwanath,Varanasi,2017,10,4,9,0,1,Clear,14297
Kashi Vishwanath,Varanasi,2017,10,4,10,0,1,Cloudy,9731
Kashi Vishwanath,Varanasi,2017,10,4,11,0,1,Rain,12966
Kashi Vishwanath,Varanasi,2017,10,4,12,0,1,Clear,8197
Kashi Vishwanath,Varanasi,2017,10,4,13,0,1,Clear,9400
Kashi Vishwanath,Varanasi,2017,10,4,14,0,1,Humid,12733
Kashi Vishwanath,Varanasi,2017,10,4,15,0,1,Clear,8138
Kashi Vishwanath,Varanasi,2017,10,4,16,0,1,Rain,8297
Kashi Vishwanath,Varanasi,2017,10,4,17,0,1,Clear,8482
Kashi Vishwanath,Varanasi,2017,10,4,18,0,1,Cloudy,48854
Kashi Vishwanath,Varanasi,2017,10,4,19,0,1,Clear,39292
Kashi Vishwanath,Varanasi,2017,10,4,20,0,1,Clear,41164
Kashi Vishwanath,Varanasi,2017,10,4,21,0,1,Humid,21676
Kashi Vishwanath,Varanasi,2017,10,4,22,0,1,Rain,39834
Kashi Vishwanath,Varanasi,2017,10,4,23,0,1,Humid,14645
Kashi Vishwanath,Varanasi,2017,10,5,0,0,1,Rain,10396
Kashi Vishwanath,Varanasi,2017,10,5,1,0,1,Foggy,8385
Kashi Vishwanath,Varanasi,2017,10,5,2,0,1,Foggy,11084
Kashi Vishwanath,Varanasi,2017,10,5,3,0,1,Humid,8090
Kashi Vishwanath,Varanasi,2017,10,5,4,0,1,Cloudy,7125
Kashi Vishwanath,Varanasi,2017,10,5,5,0,1,Foggy,20578
Kashi Vishwanath,Varanasi,2017,10,5,6,0,1,Foggy,17396
Kashi Vishwanath,Varanasi,2017,10,5,7,0,1,Clear,14151
Kashi Vishwanath,Varanasi,2017,10,5,8,0,1,Clear,18617
Kashi Vishwanath,Varanasi,2017,10,5,9,0,1,Rain,26242
Kashi Vishwanath,Varanasi,2017,10,5,10,0,1,Foggy,9674
Kashi Vishwanath,Varanasi,2017,10,5,11,0,1,Foggy,13514
Kashi Vishwanath,Varanasi,2017,10,5,12,0,1,Rain,14303
Kashi Vishwanath,Varanasi,2017,10,5,13,0,1,Humid,7222
Kashi Vishwanath,Varanasi,2017,10,5,14,0,1,Cloudy,6236
Kashi Vishwanath,Varanasi,2017,10,5,15,0,1,Clear,8863
Kashi Vishwanath,Varanasi,2017,10,5,16,0,1,Humid,8311
Kashi Vishwanath,Varanasi,2017,10,5,17,0,1,Foggy,8094
Kashi Vishwanath,Varanasi,2017,10,5,18,0,1,Humid,27321
Kashi Vishwanath,Varanasi,2017,10,5,19,0,1,Humid,29275
Kashi Vishwanath,Varanasi,2017,10,5,20,0,1,Humid,45136
Kashi Vishwanath,Varanasi,2017,10,5,21,0,1,Cloudy,30141
Kashi Vishwanath,Varanasi,2017,10,5,22,0,1,Foggy,25499
Kashi Vishwanath,Varanasi,2017,10,5,23,0,1,Rain,7356
Kashi Vishwanath,Varanasi,2017,10,6,0,0,1,Foggy,14704
Kashi Vishwanath,Varanasi,2017,10,6,1,0,1,Clear,12353
Kashi Vishwanath,Varanasi,2017,10,6,2,0,1,Cloudy,7403
Kashi Vishwanath,Varanasi,2017,10,6,3,0,1,Rain,8036
Kashi Vishwanath,Varanasi,2017,10,6,4,0,1,Humid,10663
Kashi Vishwanath,Varanasi,2017,10,6,5,0,1,Rain,16557
Kashi Vishwanath,Varanasi,2017,10,6,6,0,1,Rain,21639
Kashi Vishwanath,Varanasi,2017,10,6,7,0,1,Clear,20110
Kashi Vishwanath,Varanasi,2017,10,6,8,0,1,Cloudy,12973
Kashi Vishwanath,Varanasi,2017,10,6,9,0,1,Rain,24315
Kashi Vishwanath,Varanasi,2017,10,6,10,0,1,Humid,12991
Kashi Vishwanath,Varanasi,2017,10,6,11,0,1,Foggy,11816
Kashi Vishwanath,Varanasi,2017,10,6,12,0,1,Foggy,6596
Kashi Vishwanath,Varanasi,2017,10,6,13,0,1,Humid,9082
Kashi Vishwanath,Varanasi,2017,10,6,14,0,1,Clear,6711
Kashi Vishwanath,Varanasi,2017,10,6,15,0,1,Cloudy,9103
Kashi Vishwanath,Varanasi,2017,10,6,16,0,1,Cloudy,13373
Kashi Vishwanath,Varanasi,2017,10,6,17,0,1,Rain,7188
Kashi Vishwanath,Varanasi,2017,10,6,18,0,1,Clear,29085
Kashi Vishwanath,Varanasi,2017,10,6,19,0,1,Rain,15203
Kashi Vishwanath,Varanasi,2017,10,6,20,0,1,Foggy,41864
Kashi Vishwanath,Varanasi,2017,10,6,21,0,1,Humid,31918
Kashi Vishwanath,Varanasi,2017,10,6,22,0,1,Foggy,35368
Kashi Vishwanath,Varanasi,2017,10,6,23,0,1,Rain,13804
Kashi Vishwanath,Varanasi,2017,10,7,0,1,1,Humid,8860
Kashi Vishwanath,Varanasi,2017,10,7,1,1,1,Clear,12819
Kashi Vishwanath,Varanasi,2017,10,7,2,1,1,Rain,8630
Kashi Vishwanath,Varanasi,2017,10,7,3,1,1,Clear,9645
Kashi Vishwanath,Varanasi,2017,10,7,4,1,1,Foggy,12086
Kashi Vishwanath,Varanasi,2017,10,7,5,1,1,Clear,29003
Kashi Vishwanath,Varanasi,2017,10,7,6,1,1,Clear,16792
Kashi Vishwanath,Varanasi,2017,10,7,7,1,1,Clear,25621
Kashi Vishwanath,Varanasi,2017,10,7,8,1,1,Rain,20912
Kashi Vishwanath,Varanasi,2017,10,7,9,1,1,Humid,20447
Kashi Vishwanath,Varanasi,2017,10,7,10,1,1,Cloudy,14920
Kashi Vishwanath,Varanasi,2017,10,7,11,1,1,Cloudy,8297
Kashi Vishwanath,Varanasi,2017,10,7,12,1,1,Cloudy,14942
Kashi Vishwanath,Varanasi,2017,10,7,13,1,1,Rain,7717
Kashi Vishwanath,Varanasi,2017,10,7,14,1,1,Cloudy,11328
Kashi Vishwanath,Varanasi,2017,10,7,15,1,1,Foggy,14624
Kashi Vishwanath,Varanasi,2017,10,7,16,1,1,Foggy,6706
Kashi Vishwanath,Varanasi,2017,10,7,17,1,1,Cloudy,9092
Kashi Vishwanath,Varanasi,2017,10,7,18,1,1,Rain,25967
Kashi Vishwanath,Varanasi,2017,10,7,19,1,1,Clear,27104
Kashi Vishwanath,Varanasi,2017,10,7,20,1,1,Foggy,17389
Kashi Vishwanath,Varanasi,2017,10,7,21,1,1,Foggy,30916
Kashi Vishwanath,Varanasi,2017,10,7,22,1,1,Clear,35984
Kashi Vishwanath,Varanasi,2017,10,7,23,1,1,Humid,7812
Kashi Vishwanath,Varanasi,2017,10,8,0,1,1,Cloudy,22477
Kashi Vishwanath,Varanasi,2017,10,8,1,1,1,Clear,25867
Kashi Vishwanath,Varanasi,2017,10,8,2,1,1,Clear,29131
Kashi Vishwanath,Varanasi,2017,10,8,3,1,1,Cloudy,40839
Kashi Vishwanath,Varanasi,2017,10,8,4,1,1,Humid,28054
Kashi Vishwanath,Varanasi,2017,10,8,5,1,1,Foggy,75587
Kashi Vishwanath,Varanasi,2017,10,8,6,1,1,Rain,39327
Kashi Vishwanath,Varanasi,2017,10,8,7,1,1,Clear,81794
Kashi Vishwanath,Varanasi,2017,10,8,8,1,1,Foggy,50205
Kashi Vishwanath,Varanasi,2017,10,8,9,1,1,Foggy,78300
Kashi Vishwanath,Varanasi,2017,10,8,10,1,1,Cloudy,42487
Kashi Vishwanath,Varanasi,2017,10,8,11,1,1,Rain,41535
Kashi Vishwanath,Varanasi,2017,10,8,12,1,1,Humid,38412
Kashi Vishwanath,Varanasi,2017,10,8,13,1,1,Foggy,41108
Kashi Vishwanath,Varanasi,2017,10,8,14,1,1,Rain,23017
Kashi Vishwanath,Varanasi,2017,10,8,15,1,1,Cloudy,46536
Kashi Vishwanath,Varanasi,2017,10,8,16,1,1,Foggy,24986
Kashi Vishwanath,Varanasi,2017,10,8,17,1,1,Humid,54593
Kashi Vishwanath,Varanasi,2017,10,8,18,1,1,Humid,112774
Kashi Vishwanath,Varanasi,2017,10,8,19,1,1,Foggy,120532
Kashi Vishwanath,Varanasi,2017,10,8,20,1,1,Clear,115523
Kashi Vishwanath,Varanasi,2017,10,8,21,1,1,Clear,106067
Kashi Vishwanath,Varanasi,2017,10,8,22,1,1,Rain,75143
Kashi Vishwanath,Varanasi,2017,10,8,23,1,1,Cloudy,43483
Kashi Vishwanath,Varanasi,2017,10,9,0,0,1,Rain,13150
Kashi Vishwanath,Varanasi,2017,10,9,1,0,1,Humid,9262
Kashi Vishwanath,Varanasi,2017,10,9,2,0,1,Clear,13617
Kashi Vishwanath,Varanasi,2017,10,9,3,0,1,Clear,9259
Kashi Vishwanath,Varanasi,2017,10,9,4,0,1,Humid,14838
Kashi Vishwanath,Varanasi,2017,10,9,5,0,1,Cloudy,30251
Kashi Vishwanath,Varanasi,2017,10,9,6,0,1,Foggy,27501
Kashi Vishwanath,Varanasi,2017,10,9,7,0,1,Humid,24217
Kashi Vishwanath,Varanasi,2017,10,9,8,0,1,Clear,29088
Kashi Vishwanath,Varanasi,2017,10,9,9,0,1,Clear,13879
Kashi Vishwanath,Varanasi,2017,10,9,10,0,1,Clear,11585
Kashi Vishwanath,Varanasi,2017,10,9,11,0,1,Rain,8510
Kashi Vishwanath,Varanasi,2017,10,9,12,0,1,Clear,14585
Kashi Vishwanath,Varanasi,2017,10,9,13,0,1,Rain,7962
Kashi Vishwanath,Varanasi,2017,10,9,14,0,1,Foggy,6236
Kashi Vishwanath,Varanasi,2017,10,9,15,0,1,Humid,12618
Kashi Vishwanath,Varanasi,2017,10,9,16,0,1,Humid,12762
Kashi Vishwanath,Varanasi,2017,10,9,17,0,1,Humid,8257
Kashi Vishwanath,Varanasi,2017,10,9,18,0,1,Foggy,34607
Kashi Vishwanath,Varanasi,2017,10,9,19,0,1,Cloudy,27624
Kashi Vishwanath,Varanasi,2017,10,9,20,0,1,Rain,23612
Kashi Vishwanath,Varanasi,2017,10,9,21,0,1,Clear,20226
Kashi Vishwanath,Varanasi,2017,10,9,22,0,1,Foggy,20334
Kashi Vishwanath,Varanasi,2017,10,9,23,0,1,Clear,13328
Kashi Vishwanath,Varanasi,2018,10,1,0,0,1,Foggy,7141
Kashi Vishwanath,Varanasi,2018,10,1,1,0,1,Humid,12161
Kashi Vishwanath,Varanasi,2018,10,1,2,0,1,Clear,12818
Kashi Vishwanath,Varanasi,2018,10,1,3,0,1,Clear,6817
Kashi Vishwanath,Varanasi,2018,10,1,4,0,1,Humid,12073
Kashi Vishwanath,Varanasi,2018,10,1,5,0,1,Clear,21635
Kashi Vishwanath,Varanasi,2018,10,1,6,0,1,Humid,25090
Kashi Vishwanath,Varanasi,2018,10,1,7,0,1,Rain,26299
Kashi Vishwanath,Varanasi,2018,10,1,8,0,1,Cloudy,22472
Kashi Vishwanath,Varanasi,2018,10,1,9,0,1,Cloudy,12930
Kashi Vishwanath,Varanasi,2018,10,1,10,0,1,Humid,10214
Kashi Vishwanath,Varanasi,2018,10,1,11,0,1,Humid,11378
Kashi Vishwanath,Varanasi,2018,10,1,12,0,1,Foggy,11323
Kashi Vishwanath,Varanasi,2018,10,1,13,0,1,Rain,6223
Kashi Vishwanath,Varanasi,2018,10,1,14,0,1,Humid,6477
Kashi Vishwanath,Varanasi,2018,10,1,15,0,1,Rain,8446
Kashi Vishwanath,Varanasi,2018,10,1,16,0,1,Foggy,9797
Kashi Vishwanath,Varanasi,2018,10,1,17,0,1,Cloudy,11067
Kashi Vishwanath,Varanasi,2018,10,1,18,0,1,Rain,30123
Kashi Vishwanath,Varanasi,2018,10,1,19,0,1,Rain,43445
Kashi Vishwanath,Varanasi,2018,10,1,20,0,1,Humid,48734
Kashi Vishwanath,Varanasi,2018,10,1,21,0,1,Clear,38587
Kashi Vishwanath,Varanasi,2018,10,1,22,0,1,Cloudy,38654
Kashi Vishwanath,Varanasi,2018,10,1,23,0,1,Foggy,8437
Kashi Vishwanath,Varanasi,2018,10,2,0,0,1,Foggy,11095
Kashi Vishwanath,Varanasi,2018,10,2,1,0,1,Humid,11374
Kashi Vishwanath,Varanasi,2018,10,2,2,0,1,Foggy,13585
Kashi Vishwanath,Varanasi,2018,10,2,3,0,1,Humid,8498
Kashi Vishwanath,Varanasi,2018,10,2,4,0,1,Humid,8917
Kashi Vishwanath,Varanasi,2018,10,2,5,0,1,Humid,13079
Kashi Vishwanath,Varanasi,2018,10,2,6,0,1,Rain,17831
Kashi Vishwanath,Varanasi,2018,10,2,7,0,1,Rain,26323
Kashi Vishwanath,Varanasi,2018,10,2,8,0,1,Clear,16561
Kashi Vishwanath,Varanasi,2018,10,2,9,0,1,Foggy,16022
Kashi Vishwanath,Varanasi,2018,10,2,10,0,1,Clear,8957
Kashi Vishwanath,Varanasi,2018,10,2,11,0,1,Cloudy,7753
Kashi Vishwanath,Varanasi,2018,10,2,12,0,1,Clear,14163
Kashi Vishwanath,Varanasi,2018,10,2,13,0,1,Cloudy,12730
Kashi Vishwanath,Varanasi,2018,10,2,14,0,1,Foggy,11499
Kashi Vishwanath,Varanasi,2018,10,2,15,0,1,Cloudy,11304
Kashi Vishwanath,Varanasi,2018,10,2,16,0,1,Humid,10912
Kashi Vishwanath,Varanasi,2018,10,2,17,0,1,Cloudy,13562
Kashi Vishwanath,Varanasi,2018,10,2,18,0,1,Cloudy,17208
Kashi Vishwanath,Varanasi,2018,10,2,19,0,1,Clear,17783
Kashi Vishwanath,Varanasi,2018,10,2,20,0,1,Rain,31297
Kashi Vishwanath,Varanasi,2018,10,2,21,0,1,Rain,31355
Kashi Vishwanath,Varanasi,2018,10,2,22,0,1,Humid,31146
Kashi Vishwanath,Varanasi,2018,10,2,23,0,1,Rain,7640
Kashi Vishwanath,Varanasi,2018,10,3,0,0,1,Humid,33769
Kashi Vishwanath,Varanasi,2018,10,3,1,0,1,Cloudy,27905
Kashi Vishwanath,Varanasi,2018,10,3,2,0,1,Clear,35181
Kashi Vishwanath,Varanasi,2018,10,3,3,0,1,Humid,41563
Kashi Vishwanath,Varanasi,2018,10,3,4,0,1,Clear,53293
Kashi Vishwanath,Varanasi,2018,10,3,5,0,1,Rain,85754
Kashi Vishwanath,Varanasi,2018,10,3,6,0,1,Rain,116554
Kashi Vishwanath,Varanasi,2018,10,3,7,0,1,Rain,63427
Kashi Vishwanath,Varanasi,2018,10,3,8,0,1,Rain,55319
Kashi Vishwanath,Varanasi,2018,10,3,9,0,1,Rain,76696
Kashi Vishwanath,Varanasi,2018,10,3,10,0,1,Humid,47275
Kashi Vishwanath,Varanasi,2018,10,3,11,0,1,Foggy,29408
Kashi Vishwanath,Varanasi,2018,10,3,12,0,1,Cloudy,30507
Kashi Vishwanath,Varanasi,2018,10,3,13,0,1,Humid,38807
Kashi Vishwanath,Varanasi,2018,10,3,14,0,1,Humid,53512
Kashi Vishwanath,Varanasi,2018,10,3,15,0,1,Cloudy,24271
Kashi Vishwanath,Varanasi,2018,10,3,16,0,1,Cloudy,23840
Kashi Vishwanath,Varanasi,2018,10,3,17,0,1,Clear,22536
Kashi Vishwanath,Varanasi,2018,10,3,18,0,1,Cloudy,75985
Kashi Vishwanath,Varanasi,2018,10,3,19,0,1,Humid,157651
Kashi Vishwanath,Varanasi,2018,10,3,20,0,1,Clear,135114
Kashi Vishwanath,Varanasi,2018,10,3,21,0,1,Humid,129937
Kashi Vishwanath,Varanasi,2018,10,3,22,0,1,Rain,154119
Kashi Vishwanath,Varanasi,2018,10,3,23,0,1,Rain,31125
Kashi Vishwanath,Varanasi,2018,10,4,0,0,1,Rain,11808
Kashi Vishwanath,Varanasi,2018,10,4,1,0,1,Cloudy,7534
Kashi Vishwanath,Varanasi,2018,10,4,2,0,1,Rain,7767
Kashi Vishwanath,Varanasi,2018,10,4,3,0,1,Foggy,6401
Kashi Vishwanath,Varanasi,2018,10,4,4,0,1,Rain,6385
Kashi Vishwanath,Varanasi,2018,10,4,5,0,1,Foggy,21173
Kashi Vishwanath,Varanasi,2018,10,4,6,0,1,Humid,13968
Kashi Vishwanath,Varanasi,2018,10,4,7,0,1,Humid,20974
Kashi Vishwanath,Varanasi,2018,10,4,8,0,1,Clear,31454
Kashi Vishwanath,Varanasi,2018,10,4,9,0,1,Rain,22321
Kashi Vishwanath,Varanasi,2018,10,4,10,0,1,Humid,6961
Kashi Vishwanath,Varanasi,2018,10,4,11,0,1,Cloudy,12293
Kashi Vishwanath,Varanasi,2018,10,4,12,0,1,Foggy,14797
Kashi Vishwanath,Varanasi,2018,10,4,13,0,1,Rain,13787
Kashi Vishwanath,Varanasi,2018,10,4,14,0,1,Rain,8545
Kashi Vishwanath,Varanasi,2018,10,4,15,0,1,Humid,11112
Kashi Vishwanath,Varanasi,2018,10,4,16,0,1,Rain,13418
Kashi Vishwanath,Varanasi,2018,10,4,17,0,1,Humid,14996
Kashi Vishwanath,Varanasi,2018,10,4,18,0,1,Clear,35771
Kashi Vishwanath,Varanasi,2018,10,4,19,0,1,Rain,36475
Kashi Vishwanath,Varanasi,2018,10,4,20,0,1,Humid,40872
Kashi Vishwanath,Varanasi,2018,10,4,21,0,1,Rain,19874
Kashi Vishwanath,Varanasi,2018,10,4,22,0,1,Cloudy,35945
Kashi Vishwanath,Varanasi,2018,10,4,23,0,1,Rain,11872
Kashi Vishwanath,Varanasi,2018,10,5,0,0,1,Clear,7890
Kashi Vishwanath,Varanasi,2018,10,5,1,0,1,Foggy,10627
Kashi Vishwanath,Varanasi,2018,10,5,2,0,1,Clear,12633
Kashi Vishwanath,Varanasi,2018,10,5,3,0,1,Cloudy,6013
Kashi Vishwanath,Varanasi,2018,10,5,4,0,1,Foggy,11983
Kashi Vishwanath,Varanasi,2018,10,5,5,0,1,Cloudy,14365
Kashi Vishwanath,Varanasi,2018,10,5,6,0,1,Clear,19993
Kashi Vishwanath,Varanasi,2018,10,5,7,0,1,Clear,21975
Kashi Vishwanath,Varanasi,2018,10,5,8,0,1,Cloudy,12691
Kashi Vishwanath,Varanasi,2018,10,5,9,0,1,Foggy,15224
Kashi Vishwanath,Varanasi,2018,10,5,10,0,1,Humid,7689
Kashi Vishwanath,Varanasi,2018,10,5,11,0,1,Rain,8815
Kashi Vishwanath,Varanasi,2018,10,5,12,0,1,Foggy,12158
Kashi Vishwanath,Varanasi,2018,10,5,13,0,1,Foggy,11444
Kashi Vishwanath,Varanasi,2018,10,5,14,0,1,Cloudy,6087
Kashi Vishwanath,Varanasi,2018,10,5,15,0,1,Clear,14636
Kashi Vishwanath,Varanasi,2018,10,5,16,0,1,Rain,13363
Kashi Vishwanath,Varanasi,2018,10,5,17,0,1,Foggy,14299
Kashi Vishwanath,Varanasi,2018,10,5,18,0,1,Rain,26415
Kashi Vishwanath,Varanasi,2018,10,5,19,0,1,Rain,42285
Kashi Vishwanath,Varanasi,2018,10,5,20,0,1,Foggy,32558
Kashi Vishwanath,Varanasi,2018,10,5,21,0,1,Humid,17941
Kashi Vishwanath,Varanasi,2018,10,5,22,0,1,Humid,31660
Kashi Vishwanath,Varanasi,2018,10,5,23,0,1,Rain,12632
Kashi Vishwanath,Varanasi,2018,10,6,0,1,1,Rain,13902
Kashi Vishwanath,Varanasi,2018,10,6,1,1,1,Clear,6408
Kashi Vishwanath,Varanasi,2018,10,6,2,1,1,Humid,9292
Kashi Vishwanath,Varanasi,2018,10,6,3,1,1,Foggy,11464
